departamentos,programatica1_ano,key_fecha,vaccine_header,doses_aplicadas,pct_cobertura
QUINDIO,5784,4,penta_2das_dosis,5220,0.9
QUINDIO,5784,4,penta_3ras_dosis,5171,0.89
QUINDIO,5784,4,rotavirus_1ra_dosis,5209,0.9
QUINDIO,5784,4,rotavirus_2da_dosis,5283,0.91
QUINDIO,5784,4,flu_1ra_dosis,3904,0.67
QUINDIO,5784,4,flu_2da_dosis,3514,0.61
QUINDIO,5784,4,neumo_1ra_dosis,5326,0.92
QUINDIO,5784,4,neumo_2da_dosis,5282,0.91
QUINDIO,5784,4,srp_u_dosis,5523,0.95
QUINDIO,5784,4,varicela_u_dosis,5491,0.95
QUINDIO,5784,4,fa_u_dosis,5519,0.95
QUINDIO,5784,4,neumo_m12_ref,5492,0.95
QUINDIO,5784,4,vop_1er_ref,5478,0.95
QUINDIO,5784,4,dpt_1er_ref,5483,0.95
QUINDIO,5784,4,vop_2do_ref,5740,0.99
QUINDIO,5784,4,dpt_5an_2do_ref,5698,0.99
QUINDIO,5784,4,srp_5anosref,5695,0.98
QUINDIO,5784,4,tdap_unica_dosis_en_cada_embarazo,4881,0.84
RISARALDA,10714,4,bcg_dosis_unica,10691,1.0
RISARALDA,10714,4,hb_d_unica,10571,0.99
RISARALDA,10714,4,antipolio_1ras_dosis,10046,0.94
RISARALDA,10714,4,vop_3_dosis,10122,0.94
RISARALDA,10714,4,penta_1ras_dosis,10061,0.94
RISARALDA,10714,4,penta_2das_dosis,10058,0.94
RISARALDA,10714,4,penta_3ras_dosis,10130,0.95
RISARALDA,10714,4,rotavirus_1ra_dosis,9823,0.92
RISARALDA,10714,4,rotavirus_2da_dosis,9814,0.92
RISARALDA,10714,4,flu_1ra_dosis,7915,0.74
RISARALDA,10714,4,flu_2da_dosis,6161,0.58
RISARALDA,10714,4,neumo_1ra_dosis,10151,0.95
RISARALDA,10714,4,neumo_2da_dosis,10089,0.94
RISARALDA,10714,4,srp_u_dosis,10612,0.99
RISARALDA,10714,4,varicela_u_dosis,10914,1.02
RISARALDA,10714,4,fa_u_dosis,10946,1.02
RISARALDA,10714,4,neumo_m12_ref,10145,0.95
RISARALDA,10714,4,vop_1er_ref,10540,0.98
RISARALDA,10714,4,dpt_1er_ref,10614,0.99
RISARALDA,10714,4,vop_2do_ref,10950,1.02
RISARALDA,10714,4,dpt_5an_2do_ref,10946,1.02
RISARALDA,10714,4,srp_5anosref,11065,1.03
RISARALDA,10714,4,tdap_unica_dosis_en_cada_embarazo,9006,0.84
SAN_ANDRES_ISLA,871,4,bcg_dosis_unica,733,0.84
SAN_ANDRES_ISLA,871,4,hb_d_unica,731,0.84
SAN_ANDRES_ISLA,871,4,antipolio_1ras_dosis,761,0.87
SAN_ANDRES_ISLA,871,4,vop_3_dosis,768,0.88
SAN_ANDRES_ISLA,871,4,penta_1ras_dosis,762,0.87
SAN_ANDRES_ISLA,871,4,penta_2das_dosis,768,0.88
SAN_ANDRES_ISLA,871,4,penta_3ras_dosis,762,0.87
SAN_ANDRES_ISLA,871,4,rotavirus_1ra_dosis,750,0.86
SAN_ANDRES_ISLA,871,4,rotavirus_2da_dosis,759,0.87
SAN_ANDRES_ISLA,871,4,flu_1ra_dosis,528,0.61
SAN_ANDRES_ISLA,871,4,flu_2da_dosis,437,0.5
SAN_ANDRES_ISLA,871,4,neumo_1ra_dosis,765,0.88
SAN_ANDRES_ISLA,871,4,neumo_2da_dosis,769,0.88
SAN_ANDRES_ISLA,871,4,srp_u_dosis,788,0.9
SAN_ANDRES_ISLA,871,4,varicela_u_dosis,781,0.9
SAN_ANDRES_ISLA,871,4,fa_u_dosis,788,0.9
SAN_ANDRES_ISLA,871,4,neumo_m12_ref,697,0.8
SAN_ANDRES_ISLA,871,4,vop_1er_ref,717,0.82
SAN_ANDRES_ISLA,871,4,dpt_1er_ref,720,0.83
SAN_ANDRES_ISLA,871,4,vop_2do_ref,786,0.9
SAN_ANDRES_ISLA,871,4,dpt_5an_2do_ref,785,0.9
SAN_ANDRES_ISLA,871,4,srp_5anosref,785,0.9
SAN_ANDRES_ISLA,871,4,tdap_unica_dosis_en_cada_embarazo,697,0.8
SANTANDER,31319,4,bcg_dosis_unica,25909,0.83
SANTANDER,31319,4,hb_d_unica,25995,0.83
SANTANDER,31319,4,antipolio_1ras_dosis,27092,0.87
SANTANDER,31319,4,vop_3_dosis,26666,0.85
SANTANDER,31319,4,penta_1ras_dosis,27064,0.86
SANTANDER,31319,4,penta_2das_dosis,26643,0.85
SANTANDER,31319,4,penta_3ras_dosis,26698,0.85
SANTANDER,31319,4,rotavirus_1ra_dosis,26553,0.85
SANTANDER,31319,4,rotavirus_2da_dosis,26380,0.84
SANTANDER,31319,4,flu_1ra_dosis,25628,0.82
SANTANDER,31319,4,flu_2da_dosis,20431,0.65
SANTANDER,31319,4,neumo_1ra_dosis,27201,0.87
SANTANDER,31319,4,neumo_2da_dosis,26730,0.85
SANTANDER,31319,4,srp_u_dosis,27967,0.89
SANTANDER,31319,4,varicela_u_dosis,28119,0.9
SANTANDER,31319,4,fa_u_dosis,28193,0.9
SANTANDER,31319,4,neumo_m12_ref,27003,0.86
SANTANDER,31319,4,vop_1er_ref,27024,0.86
SANTANDER,31319,4,dpt_1er_ref,26946,0.86
SANTANDER,31319,4,vop_2do_ref,27991,0.89
SANTANDER,31319,4,dpt_5an_2do_ref,27703,0.88
SANTANDER,31319,4,srp_5anosref,27894,0.89
SANTANDER,31319,4,tdap_unica_dosis_en_cada_embarazo,22440,0.72
SUCRE,14828,4,bcg_dosis_unica,14046,0.95
SUCRE,14828,4,hb_d_unica,14062,0.95
SUCRE,14828,4,antipolio_1ras_dosis,14500,0.98
SUCRE,14828,4,vop_3_dosis,14332,0.97
SUCRE,14828,4,penta_1ras_dosis,14498,0.98
SUCRE,14828,4,penta_2das_dosis,14522,0.98
SUCRE,14828,4,penta_3ras_dosis,14327,0.97
SUCRE,14828,4,rotavirus_1ra_dosis,14195,0.96
SUCRE,14828,4,rotavirus_2da_dosis,14256,0.96
SUCRE,14828,4,flu_1ra_dosis,10605,0.72
SUCRE,14828,4,flu_2da_dosis,9839,0.66
SUCRE,14828,4,neumo_1ra_dosis,14524,0.98
SUCRE,14828,4,neumo_2da_dosis,14544,0.98
SUCRE,14828,4,srp_u_dosis,14824,1.0
SUCRE,14828,4,varicela_u_dosis,14654,0.99
SUCRE,14828,4,fa_u_dosis,14845,1.0
SUCRE,14828,4,neumo_m12_ref,14882,1.0
SUCRE,14828,4,vop_1er_ref,14789,1.0
SUCRE,14828,4,dpt_1er_ref,14794,1.0
SUCRE,14828,4,vop_2do_ref,14897,1.0
SUCRE,14828,4,dpt_5an_2do_ref,14912,1.01
SUCRE,14828,4,srp_5anosref,14911,1.01
SUCRE,14828,4,tdap_unica_dosis_en_cada_embarazo,12626,0.85
TOLIMA,17543,4,bcg_dosis_unica,14521,0.83
TOLIMA,17543,4,hb_d_unica,14348,0.82
TOLIMA,17543,4,antipolio_1ras_dosis,16107,0.92
TOLIMA,17543,4,vop_3_dosis,16283,0.93
TOLIMA,17543,4,penta_1ras_dosis,16126,0.92
TOLIMA,17543,4,penta_2das_dosis,16073,0.92
TOLIMA,17543,4,penta_3ras_dosis,16267,0.93
TOLIMA,17543,4,rotavirus_1ra_dosis,15964,0.91
TOLIMA,17543,4,rotavirus_2da_dosis,16041,0.91
TOLIMA,17543,4,flu_1ra_dosis,15204,0.87
TOLIMA,17543,4,flu_2da_dosis,11217,0.64
TOLIMA,17543,4,neumo_1ra_dosis,16177,0.92
TOLIMA,17543,4,neumo_2da_dosis,16184,0.92
TOLIMA,17543,4,srp_u_dosis,17072,0.97
TOLIMA,17543,4,varicela_u_dosis,17010,0.97
TOLIMA,17543,4,fa_u_dosis,17116,0.98
TOLIMA,17543,4,neumo_m12_ref,16729,0.95
TOLIMA,17543,4,vop_1er_ref,16737,0.95
TOLIMA,17543,4,dpt_1er_ref,16880,0.96
TOLIMA,17543,4,vop_2do_ref,17476,1.0
TOLIMA,17543,4,dpt_5an_2do_ref,17459,1.0
TOLIMA,17543,4,srp_5anosref,17524,1.0
TOLIMA,17543,4,tdap_unica_dosis_en_cada_embarazo,13157,0.75
VALLE_DEL_CAUCA,52931,4,bcg_dosis_unica,44911,0.85
VALLE_DEL_CAUCA,52931,4,hb_d_unica,44905,0.85
VALLE_DEL_CAUCA,52931,4,antipolio_1ras_dosis,51437,0.97
VALLE_DEL_CAUCA,52931,4,vop_3_dosis,51145,0.97
VALLE_DEL_CAUCA,52931,4,penta_1ras_dosis,51244,0.97
VALLE_DEL_CAUCA,52931,4,penta_2das_dosis,51168,0.97
VALLE_DEL_CAUCA,52931,4,penta_3ras_dosis,51262,0.97
VALLE_DEL_CAUCA,52931,4,rotavirus_1ra_dosis,50771,0.96
VALLE_DEL_CAUCA,52931,4,rotavirus_2da_dosis,50820,0.96
VALLE_DEL_CAUCA,52931,4,flu_1ra_dosis,44276,0.84
VALLE_DEL_CAUCA,52931,4,flu_2da_dosis,36326,0.69
VALLE_DEL_CAUCA,52931,4,neumo_1ra_dosis,51228,0.97
VALLE_DEL_CAUCA,52931,4,neumo_2da_dosis,51039,0.96
VALLE_DEL_CAUCA,52931,4,srp_u_dosis,52454,0.99
VALLE_DEL_CAUCA,52931,4,varicela_u_dosis,52255,0.99
VALLE_DEL_CAUCA,52931,4,fa_u_dosis,52209,0.99
VALLE_DEL_CAUCA,52931,4,neumo_m12_ref,50974,0.96
VALLE_DEL_CAUCA,52931,4,vop_1er_ref,51210,0.97
VALLE_DEL_CAUCA,52931,4,dpt_1er_ref,51031,0.96
VALLE_DEL_CAUCA,52931,4,vop_2do_ref,53306,1.01
VALLE_DEL_CAUCA,52931,4,dpt_5an_2do_ref,53660,1.01
VALLE_DEL_CAUCA,52931,4,srp_5anosref,52659,0.99
VALLE_DEL_CAUCA,52931,4,tdap_unica_dosis_en_cada_embarazo,38612,0.73
BUENAVENTURA,4932,4,bcg_dosis_unica,4192,0.85
BUENAVENTURA,4932,4,hb_d_unica,4161,0.84
BUENAVENTURA,4932,4,antipolio_1ras_dosis,4337,0.88
BUENAVENTURA,4932,4,vop_3_dosis,3815,0.77
BUENAVENTURA,4932,4,penta_1ras_dosis,4342,0.88
BUENAVENTURA,4932,4,penta_2das_dosis,4114,0.83
BUENAVENTURA,4932,4,penta_3ras_dosis,3820,0.77
BUENAVENTURA,4932,4,rotavirus_1ra_dosis,3906,0.79
BUENAVENTURA,4932,4,rotavirus_2da_dosis,3781,0.77
BUENAVENTURA,4932,4,flu_1ra_dosis,3394,0.69
BUENAVENTURA,4932,4,flu_2da_dosis,2400,0.49
BUENAVENTURA,4932,4,neumo_1ra_dosis,4314,0.87
BUENAVENTURA,4932,4,neumo_2da_dosis,4044,0.82
BUENAVENTURA,4932,4,srp_u_dosis,4202,0.85
BUENAVENTURA,4932,4,varicela_u_dosis,4013,0.81
BUENAVENTURA,4932,4,fa_u_dosis,4223,0.86
BUENAVENTURA,4932,4,neumo_m12_ref,3097,0.63
BUENAVENTURA,4932,4,vop_1er_ref,3208,0.65
BUENAVENTURA,4932,4,dpt_1er_ref,3192,0.65
BUENAVENTURA,4932,4,vop_2do_ref,3863,0.78
BUENAVENTURA,4932,4,dpt_5an_2do_ref,3811,0.77
BUENAVENTURA,4932,4,srp_5anosref,3789,0.77
BUENAVENTURA,4932,4,tdap_unica_dosis_en_cada_embarazo,3428,0.7
VAUPES,817,4,bcg_dosis_unica,760,0.93
VAUPES,817,4,hb_d_unica,599,0.73
VAUPES,817,4,antipolio_1ras_dosis,695,0.85
VAUPES,817,4,vop_3_dosis,587,0.72
VAUPES,817,4,penta_1ras_dosis,683,0.84
VAUPES,817,4,penta_2das_dosis,662,0.81
VAUPES,817,4,penta_3ras_dosis,605,0.74
VAUPES,817,4,rotavirus_1ra_dosis,644,0.79
VAUPES,817,4,rotavirus_2da_dosis,597,0.73
VAUPES,817,4,flu_1ra_dosis,550,0.67
VAUPES,817,4,flu_2da_dosis,373,0.46
VAUPES,817,4,neumo_1ra_dosis,664,0.81
VAUPES,817,4,neumo_2da_dosis,641,0.78
VAUPES,817,4,srp_u_dosis,735,0.9
VAUPES,817,4,varicela_u_dosis,741,0.91
VAUPES,817,4,fa_u_dosis,743,0.91
VAUPES,817,4,neumo_m12_ref,745,0.91
VAUPES,817,4,vop_1er_ref,526,0.64
VAUPES,817,4,dpt_1er_ref,523,0.64
VAUPES,817,4,vop_2do_ref,603,0.74
VAUPES,817,4,dpt_5an_2do_ref,604,0.74
VAUPES,817,4,srp_5anosref,595,0.73
VAUPES,817,4,tdap_unica_dosis_en_cada_embarazo,670,0.82
VICHADA,1827,4,bcg_dosis_unica,1527,0.84
VICHADA,1827,4,hb_d_unica,958,0.52
VICHADA,1827,4,antipolio_1ras_dosis,1986,1.09
VICHADA,1827,4,vop_3_dosis,1208,0.66
VICHADA,1827,4,penta_1ras_dosis,1958,1.07
VICHADA,1827,4,penta_2das_dosis,1664,0.91
VICHADA,1827,4,penta_3ras_dosis,1223,0.67
VICHADA,1827,4,rotavirus_1ra_dosis,1354,0.74
VICHADA,1827,4,rotavirus_2da_dosis,1248,0.68
VICHADA,1827,4,flu_1ra_dosis,1097,0.6
VICHADA,1827,4,flu_2da_dosis,682,0.37
VICHADA,1827,4,neumo_1ra_dosis,2025,1.11
VICHADA,1827,4,neumo_2da_dosis,1718,0.94
VICHADA,1827,4,srp_u_dosis,1701,0.93
VICHADA,1827,4,varicela_u_dosis,1593,0.87
VICHADA,1827,4,fa_u_dosis,1541,0.84
VICHADA,1827,4,neumo_m12_ref,1741,0.95
VICHADA,1827,4,vop_1er_ref,1096,0.6
VICHADA,1827,4,dpt_1er_ref,1087,0.59
VICHADA,1827,4,vop_2do_ref,1283,0.7
VICHADA,1827,4,dpt_5an_2do_ref,1286,0.7
VICHADA,1827,4,srp_5anosref,1310,0.72
VICHADA,1827,4,tdap_unica_dosis_en_cada_embarazo,974,0.53
